,userId,movieId,rating
192598,1547,12881,5
192599,1508,12881,2
192600,1507,12881,4
192601,1427,12881,4
192602,1346,12881,4
192603,1345,12881,4
192604,1336,12881,3
192605,1331,12881,3
192606,1290,12881,2
192607,1289,12881,5
192608,1245,12881,4
192609,1188,12881,4
192610,1180,12881,5
192611,1173,12881,5
192612,1071,12881,3
192613,992,12881,4
192614,989,12881,0
192615,978,12881,4
192616,912,12881,3
192617,867,12881,4
192618,838,12881,4
192619,831,12881,4
192620,771,12881,5
192621,707,12881,5
192622,670,12881,4
192623,648,12881,3
192624,639,12881,5
192625,604,12881,0
192626,543,12881,3
192627,537,12881,4
192628,518,12881,4
192629,476,12881,4
192630,418,12881,4
192631,415,12881,4
192632,382,12881,4
192633,319,12881,5
192634,269,12881,5
192635,252,12881,4
192636,237,12881,4
192637,226,12881,5
192638,173,12881,4
192639,164,12881,4
192640,156,12881,4
192641,87,12881,4
192642,68,12881,4
192643,44,12881,5
192790,624,12880,4
192791,282,12880,1
192929,1982,12879,3
192930,1950,12879,3
192931,1901,12879,3
192932,1878,12879,3
192933,1866,12879,3
192934,1848,12879,4
192935,1776,12879,3
192936,1773,12879,4
192937,1763,12879,5
192938,1761,12879,4
192939,1751,12879,2
192940,1719,12879,2
192941,1708,12879,4
192942,1697,12879,2
192943,1625,12879,3
192944,1615,12879,3
192945,1601,12879,3
192946,1525,12879,4
192947,1504,12879,4
192948,1487,12879,3
192949,1473,12879,3
192950,1471,12879,1
192951,1470,12879,5
192952,1463,12879,1
192953,1455,12879,2
192954,1402,12879,3
192955,1387,12879,1
192956,1386,12879,3
192957,1375,12879,2
192958,1374,12879,3
192959,1336,12879,3
192960,1322,12879,3
192961,1302,12879,5
192962,1232,12879,3
192963,1200,12879,5
192964,1178,12879,3
192965,1171,12879,3
192966,1133,12879,5
192967,1098,12879,3
192968,1086,12879,2
192969,1085,12879,2
192970,1065,12879,2
192971,993,12879,3
192972,989,12879,0
192973,982,12879,3
192974,974,12879,3
192975,955,12879,4
192976,900,12879,2
192977,875,12879,3
192978,833,12879,4
192979,777,12879,3
192980,776,12879,4
192981,774,12879,0
192982,773,12879,5
192983,733,12879,1
192984,697,12879,1
192985,693,12879,4
192986,655,12879,4
192987,635,12879,5
192988,624,12879,3
192989,622,12879,3
192990,620,12879,3
192991,552,12879,4
192992,539,12879,5
192993,537,12879,1
192994,496,12879,3
192995,490,12879,3
192996,472,12879,3
192997,470,12879,2
192998,440,12879,4
192999,400,12879,2
193000,382,12879,5
193001,329,12879,1
193002,311,12879,2
193003,307,12879,2
193004,270,12879,3
193005,262,12879,4
193006,251,12879,3
193007,205,12879,3
193008,203,12879,3
193009,191,12879,2
193010,189,12879,5
193011,173,12879,2
193012,132,12879,4
193013,127,12879,3
193014,71,12879,0
193015,63,12879,3
193016,49,12879,4
193194,1999,12878,1
193195,1982,12878,3
193196,1926,12878,3
193197,1779,12878,4
193198,1525,12878,3
193199,1343,12878,3
193200,1217,12878,3
193201,1214,12878,5
193202,1086,12878,3
193203,993,12878,3
193204,728,12878,3
193205,622,12878,1
193206,539,12878,5
193207,490,12878,2
193208,381,12878,2
193209,294,12878,4
193210,225,12878,3
193211,191,12878,3
193212,53,12878,3
193213,22,12878,2
193214,17,12878,4
193243,1936,12877,3
193244,622,12877,1
193245,53,12877,4
193309,1889,12876,2
193310,1866,12876,4
193311,1733,12876,5
193312,1679,12876,4
193313,1661,12876,3
193314,1603,12876,3
193315,1459,12876,3
193316,1390,12876,4
193317,1310,12876,2
193318,1142,12876,4
193319,1095,12876,5
193320,1090,12876,3
193321,1032,12876,5
193322,1009,12876,3
193323,977,12876,3
193324,973,12876,4
193325,938,12876,5
193326,774,12876,0
193327,728,12876,3
193328,622,12876,1
193329,594,12876,4
193330,315,12876,5
193331,294,12876,2
193332,269,12876,5
193333,241,12876,4
193334,173,12876,2
193335,152,12876,1
193336,77,12876,5
193337,44,12876,4
193392,1929,12875,5
193393,44,12875,4
193394,1214,12874,3
193395,1043,12874,5
193396,622,12874,1
193405,1999,12873,3
193406,1592,12873,2
193407,1487,12873,2
193408,1146,12873,2
193409,1090,12873,1
193410,993,12873,3
193411,655,12873,3
193412,622,12873,1
193413,53,12873,3
193433,993,12872,3
193434,691,12872,5
193435,622,12872,1
193949,1999,12871,3
193950,1994,12871,1
193951,1980,12871,3
193952,1978,12871,3
193953,1970,12871,3
193954,1964,12871,5
193955,1951,12871,4
193956,1944,12871,1
193957,1938,12871,4
193958,1936,12871,3
193959,1933,12871,2
193960,1932,12871,4
193961,1929,12871,3
193962,1926,12871,4
193963,1918,12871,4
193964,1911,12871,3
193965,1907,12871,3
193966,1904,12871,5
193967,1899,12871,3
193968,1893,12871,5
193969,1888,12871,3
193970,1868,12871,4
193971,1866,12871,3
193972,1863,12871,3
193973,1846,12871,1
193974,1844,12871,3
193975,1839,12871,3
193976,1834,12871,4
193977,1830,12871,4
193978,1809,12871,4
193979,1807,12871,4
193980,1783,12871,4
193981,1780,12871,5
193982,1779,12871,5
193983,1763,12871,5
193984,1761,12871,5
193985,1751,12871,3
193986,1746,12871,4
193987,1741,12871,5
193988,1724,12871,4
193989,1719,12871,4
193990,1708,12871,3
193991,1707,12871,3
193992,1702,12871,4
193993,1700,12871,4
193994,1686,12871,4
193995,1679,12871,4
193996,1671,12871,4
193997,1658,12871,4
193998,1651,12871,4
193999,1633,12871,4
194000,1627,12871,3
194001,1625,12871,4
194002,1618,12871,3
194003,1617,12871,3
194004,1616,12871,4
194005,1615,12871,4
194006,1592,12871,4
194007,1582,12871,4
194008,1576,12871,4
194009,1575,12871,3
194010,1563,12871,5
194011,1560,12871,4
194012,1556,12871,5
194013,1552,12871,4
194014,1541,12871,4
194015,1539,12871,2
194016,1535,12871,5
194017,1525,12871,4
194018,1513,12871,3
194019,1509,12871,2
194020,1497,12871,4
194021,1487,12871,4
194022,1478,12871,3
194023,1471,12871,3
194024,1466,12871,5
194025,1459,12871,3
194026,1455,12871,4
194027,1449,12871,4
194028,1448,12871,4
194029,1444,12871,4
194030,1432,12871,3
194031,1428,12871,4
194032,1427,12871,4
194033,1423,12871,3
194034,1422,12871,4
194035,1406,12871,4
194036,1400,12871,3
194037,1393,12871,3
194038,1391,12871,3
194039,1385,12871,5
194040,1375,12871,4
194041,1361,12871,2
194042,1343,12871,5
194043,1331,12871,2
194044,1325,12871,5
194045,1324,12871,5
194046,1322,12871,3
194047,1313,12871,2
194048,1302,12871,4
194049,1296,12871,5
194050,1284,12871,5
194051,1278,12871,3
194052,1251,12871,4
194053,1226,12871,3
194054,1225,12871,4
194055,1221,12871,5
194056,1217,12871,4
194057,1214,12871,5
194058,1210,12871,3
194059,1198,12871,3
194060,1178,12871,3
194061,1171,12871,2
194062,1161,12871,4
194063,1158,12871,5
194064,1146,12871,3
194065,1127,12871,3
194066,1098,12871,4
194067,1090,12871,3
194068,1086,12871,3
194069,1085,12871,3
194070,1075,12871,3
194071,1070,12871,2
194072,1068,12871,5
194073,1065,12871,3
194074,1062,12871,4
194075,1058,12871,5
194076,1051,12871,5
194077,1048,12871,5
194078,1038,12871,5
194079,1032,12871,2
194080,1013,12871,4
194081,1011,12871,3
194082,1002,12871,4
194083,996,12871,3
194084,993,12871,4
194085,985,12871,3
194086,981,12871,3
194087,974,12871,2
194088,973,12871,3
194089,971,12871,5
194090,969,12871,3
194091,959,12871,2
194092,956,12871,5
194093,953,12871,5
194094,941,12871,2
194095,925,12871,4
194096,921,12871,3
194097,920,12871,4
194098,900,12871,2
194099,897,12871,3
194100,875,12871,4
194101,872,12871,3
194102,857,12871,3
194103,856,12871,3
194104,854,12871,4
194105,837,12871,2
194106,827,12871,3
194107,814,12871,4
194108,804,12871,3
194109,803,12871,4
194110,801,12871,5
194111,781,12871,4
194112,777,12871,3
194113,775,12871,3
194114,771,12871,4
194115,759,12871,2
194116,746,12871,3
194117,733,12871,3
194118,724,12871,4
194119,720,12871,4
194120,719,12871,5
194121,717,12871,4
194122,714,12871,4
194123,706,12871,4
194124,702,12871,2
194125,700,12871,4
194126,692,12871,4
194127,683,12871,4
194128,670,12871,3
194129,660,12871,3
194130,655,12871,5
194131,654,12871,5
194132,650,12871,5
194133,649,12871,5
194134,624,12871,3
194135,622,12871,2
194136,612,12871,3
194137,611,12871,4
194138,595,12871,4
194139,580,12871,3
194140,577,12871,4
194141,571,12871,4
194142,555,12871,3
194143,550,12871,5
194144,548,12871,3
194145,538,12871,3
194146,537,12871,3
194147,532,12871,2
194148,530,12871,4
194149,510,12871,5
194150,508,12871,4
194151,490,12871,5
194152,479,12871,3
194153,472,12871,4
194154,462,12871,3
194155,450,12871,2
194156,444,12871,4
194157,428,12871,3
194158,422,12871,4
194159,418,12871,3
194160,399,12871,3
194161,386,12871,3
194162,382,12871,2
194163,381,12871,4
194164,365,12871,4
194165,363,12871,4
194166,361,12871,4
194167,331,12871,4
194168,326,12871,5
194169,316,12871,4
194170,311,12871,4
194171,307,12871,4
194172,282,12871,3
194173,279,12871,4
194174,278,12871,4
194175,273,12871,3
194176,270,12871,3
194177,266,12871,3
194178,226,12871,3
194179,225,12871,4
194180,220,12871,4
194181,216,12871,4
194182,212,12871,4
194183,210,12871,4
194184,203,12871,5
194185,191,12871,3
194186,185,12871,3
194187,173,12871,4
194188,156,12871,2
194189,149,12871,3
194190,145,12871,4
194191,135,12871,5
194192,127,12871,2
194193,98,12871,5
194194,90,12871,3
194195,87,12871,3
194196,81,12871,3
194197,80,12871,4
194198,79,12871,3
194199,78,12871,3
194200,69,12871,2
194201,66,12871,1
194202,63,12871,5
194203,60,12871,4
194204,55,12871,4
194205,53,12871,4
194206,50,12871,3
194207,49,12871,5
194208,33,12871,5
194209,32,12871,5
194210,22,12871,4
194211,19,12871,3
194212,17,12871,2
194213,9,12871,3
194773,294,12870,1
194797,1866,12869,3
194798,1651,12869,3
194799,1625,12869,4
194800,1214,12869,5
194801,1178,12869,3
194802,915,12869,4
194803,812,12869,2
194804,774,12869,0
194805,622,12869,1
194806,611,12869,4
194807,382,12869,4
194808,319,12869,4
194809,294,12869,2
194810,270,12869,4
194811,237,12869,5
195387,1999,12868,2
195388,1995,12868,3
195389,1994,12868,2
195390,1986,12868,2
195391,1980,12868,3
195392,1978,12868,2
195393,1970,12868,1
195394,1951,12868,3
195395,1944,12868,0
195396,1938,12868,4
195397,1936,12868,3
195398,1928,12868,3
195399,1926,12868,3
195400,1918,12868,4
195401,1913,12868,3
195402,1911,12868,4
195403,1910,12868,3
195404,1907,12868,3
195405,1904,12868,4
195406,1888,12868,2
195407,1879,12868,5
195408,1875,12868,3
195409,1859,12868,4
195410,1846,12868,0
195411,1844,12868,2
195412,1842,12868,2
195413,1839,12868,3
195414,1834,12868,3
195415,1830,12868,3
195416,1824,12868,3
195417,1820,12868,4
195418,1819,12868,5
195419,1812,12868,4
195420,1809,12868,3
195421,1802,12868,3
195422,1793,12868,4
195423,1783,12868,5
195424,1780,12868,3
195425,1779,12868,5
195426,1775,12868,5
195427,1769,12868,1
195428,1766,12868,3
195429,1763,12868,3
195430,1761,12868,3
195431,1759,12868,2
195432,1751,12868,3
195433,1746,12868,4
195434,1741,12868,2
195435,1736,12868,3
195436,1735,12868,3
195437,1719,12868,1
195438,1718,12868,5
195439,1712,12868,3
195440,1708,12868,4
195441,1707,12868,2
195442,1702,12868,3
195443,1700,12868,3
195444,1694,12868,4
195445,1689,12868,5
195446,1686,12868,4
195447,1679,12868,3
195448,1657,12868,3
195449,1650,12868,4
195450,1643,12868,1
195451,1633,12868,3
195452,1625,12868,2
195453,1623,12868,4
195454,1618,12868,2
195455,1615,12868,3
195456,1613,12868,4
195457,1592,12868,2
195458,1582,12868,3
195459,1576,12868,2
195460,1575,12868,4
195461,1563,12868,4
195462,1560,12868,3
195463,1556,12868,5
195464,1552,12868,2
195465,1539,12868,3
195466,1535,12868,5
195467,1529,12868,4
195468,1525,12868,3
195469,1509,12868,2
195470,1507,12868,3
195471,1506,12868,3
195472,1504,12868,2
195473,1497,12868,4
195474,1487,12868,4
195475,1478,12868,3
195476,1476,12868,3
195477,1471,12868,3
195478,1466,12868,4
195479,1463,12868,3
195480,1462,12868,3
195481,1448,12868,3
195482,1444,12868,3
195483,1434,12868,2
195484,1432,12868,2
195485,1427,12868,3
195486,1424,12868,2
195487,1406,12868,5
195488,1398,12868,3
195489,1393,12868,3
195490,1387,12868,3
195491,1386,12868,2
195492,1375,12868,3
195493,1365,12868,3
195494,1343,12868,3
195495,1325,12868,2
195496,1322,12868,3
195497,1311,12868,4
195498,1307,12868,4
195499,1302,12868,3
195500,1297,12868,3
195501,1293,12868,4
195502,1284,12868,3
195503,1278,12868,3
195504,1269,12868,4
195505,1260,12868,2
195506,1251,12868,3
195507,1235,12868,3
195508,1232,12868,2
195509,1221,12868,3
195510,1217,12868,4
195511,1214,12868,5
195512,1210,12868,3
195513,1198,12868,3
195514,1178,12868,3
195515,1175,12868,2
195516,1171,12868,2
195517,1167,12868,4
195518,1161,12868,3
195519,1158,12868,5
195520,1146,12868,3
195521,1132,12868,3
195522,1128,12868,3
195523,1127,12868,3
195524,1121,12868,1
195525,1116,12868,3
195526,1098,12868,4
195527,1090,12868,3
195528,1086,12868,2
195529,1085,12868,3
195530,1075,12868,2
195531,1070,12868,1
195532,1068,12868,4
195533,1065,12868,2
195534,1051,12868,3
195535,1049,12868,3
195536,1048,12868,3
195537,1044,12868,3
195538,1038,12868,5
195539,1027,12868,4
195540,1013,12868,3
195541,1011,12868,3
195542,1005,12868,3
195543,1002,12868,4
195544,996,12868,2
195545,993,12868,3
195546,986,12868,4
195547,985,12868,3
195548,981,12868,2
195549,973,12868,3
195550,971,12868,4
195551,969,12868,3
195552,965,12868,2
195553,956,12868,3
195554,954,12868,3
195555,953,12868,4
195556,947,12868,3
195557,941,12868,2
195558,921,12868,4
195559,900,12868,2
195560,879,12868,3
195561,875,12868,4
195562,867,12868,1
195563,857,12868,3
195564,854,12868,3
195565,853,12868,2
195566,837,12868,3
195567,836,12868,4
195568,833,12868,4
195569,827,12868,4
195570,823,12868,5
195571,814,12868,3
195572,803,12868,3
195573,801,12868,4
195574,781,12868,4
195575,777,12868,2
195576,774,12868,0
195577,759,12868,3
195578,755,12868,4
195579,754,12868,0
195580,746,12868,3
195581,741,12868,3
195582,733,12868,1
195583,720,12868,4
195584,715,12868,3
195585,714,12868,3
195586,712,12868,1
195587,710,12868,1
195588,707,12868,4
195589,702,12868,1
195590,700,12868,4
195591,695,12868,2
195592,692,12868,3
195593,691,12868,1
195594,686,12868,2
195595,665,12868,3
195596,664,12868,5
195597,660,12868,3
195598,659,12868,3
195599,655,12868,5
195600,654,12868,3
195601,649,12868,4
195602,636,12868,3
195603,630,12868,3
195604,624,12868,1
195605,622,12868,2
195606,620,12868,5
195607,611,12868,2
195608,604,12868,2
195609,594,12868,3
195610,580,12868,2
195611,571,12868,4
195612,567,12868,5
195613,564,12868,3
195614,563,12868,3
195615,552,12868,4
195616,550,12868,2
195617,548,12868,2
195618,539,12868,5
195619,538,12868,1
195620,532,12868,3
195621,530,12868,4
195622,528,12868,4
195623,526,12868,3
195624,510,12868,4
195625,508,12868,4
195626,495,12868,4
195627,490,12868,2
195628,479,12868,2
195629,474,12868,3
195630,472,12868,3
195631,462,12868,3
195632,461,12868,3
195633,444,12868,4
195634,435,12868,4
195635,428,12868,3
195636,418,12868,3
195637,406,12868,3
195638,405,12868,5
195639,401,12868,3
195640,400,12868,4
195641,399,12868,5
195642,397,12868,5
195643,395,12868,2
195644,388,12868,4
195645,387,12868,3
195646,381,12868,1
195647,377,12868,2
195648,372,12868,3
195649,368,12868,3
195650,363,12868,3
195651,361,12868,2
195652,358,12868,1
195653,331,12868,4
195654,315,12868,3
195655,311,12868,3
195656,310,12868,4
195657,307,12868,3
195658,303,12868,2
195659,292,12868,3
195660,279,12868,3
195661,276,12868,2
195662,275,12868,4
195663,270,12868,3
195664,268,12868,4
195665,262,12868,3
195666,252,12868,3
195667,234,12868,5
195668,228,12868,3
195669,225,12868,4
195670,221,12868,5
195671,216,12868,3
195672,210,12868,3
195673,205,12868,5
195674,203,12868,4
195675,191,12868,2
195676,185,12868,4
195677,173,12868,2
195678,172,12868,4
195679,161,12868,3
195680,156,12868,2
195681,155,12868,2
195682,152,12868,1
195683,150,12868,3
195684,145,12868,5
195685,139,12868,4
195686,135,12868,4
195687,129,12868,3
195688,127,12868,2
195689,90,12868,3
195690,87,12868,2
195691,81,12868,2
195692,79,12868,3
195693,78,12868,2
195694,69,12868,3
195695,66,12868,1
195696,63,12868,5
195697,62,12868,2
195698,60,12868,4
195699,53,12868,4
195700,50,12868,3
195701,30,12868,2
195702,28,12868,4
195703,22,12868,4
195704,21,12868,4
195705,17,12868,1
195706,9,12868,2
195707,4,12868,3
196343,1932,12867,3
196344,1783,12867,1
196345,1751,12867,1
196346,1733,12867,3
196347,1613,12867,3
196348,1590,12867,0
196349,1552,12867,0
196350,1463,12867,3
196351,1296,12867,1
196352,1217,12867,3
196353,1171,12867,2
196354,1158,12867,1
196355,1086,12867,2
196356,993,12867,3
196357,974,12867,1
196358,954,12867,1
196359,777,12867,3
196360,751,12867,1
196361,733,12867,2
196362,702,12867,0
196363,692,12867,3
196364,691,12867,1
196365,650,12867,2
196366,649,12867,1
196367,624,12867,1
196368,622,12867,1
196369,620,12867,3
196370,592,12867,1
196371,538,12867,3
196372,537,12867,2
196373,411,12867,2
196374,399,12867,3
196375,382,12867,4
196376,292,12867,3
196377,210,12867,1
196378,204,12867,1
196379,191,12867,0
196380,173,12867,3
196381,74,12867,1
196382,65,12867,3
196383,53,12867,3
196605,1981,12866,4
196606,1957,12866,5
196607,1913,12866,3
196608,1866,12866,3
196609,1849,12866,5
196610,1842,12866,4
196611,1770,12866,4
196612,1708,12866,2
196613,1679,12866,4
196614,1658,12866,4
196615,1628,12866,5
196616,1625,12866,4
196617,1623,12866,5
196618,1618,12866,3
196619,1597,12866,4
196620,1590,12866,5
196621,1568,12866,5
196622,1560,12866,4
196623,1552,12866,3
196624,1549,12866,2
196625,1539,12866,4
196626,1506,12866,3
196627,1455,12866,4
196628,1384,12866,3
196629,1336,12866,2
196630,1322,12866,4
196631,1320,12866,5
196632,1313,12866,3
196633,1257,12866,1
196634,1158,12866,5
196635,1112,12866,4
196636,1070,12866,4
196637,1031,12866,4
196638,993,12866,4
196639,908,12866,4
196640,900,12866,2
196641,875,12866,4
196642,856,12866,4
196643,854,12866,4
196644,774,12866,0
196645,746,12866,4
196646,714,12866,3
196647,625,12866,4
196648,602,12866,4
196649,541,12866,2
196650,537,12866,3
196651,530,12866,2
196652,518,12866,3
196653,418,12866,4
196654,382,12866,5
196655,373,12866,3
196656,365,12866,4
196657,361,12866,3
196658,347,12866,3
196659,340,12866,4
196660,279,12866,5
196661,270,12866,4
196662,226,12866,3
196663,201,12866,4
196664,173,12866,4
196665,156,12866,4
196666,127,12866,3
196667,80,12866,4
196668,44,12866,5
196812,1920,12865,3
196813,1708,12865,4
196814,1555,12865,4
196815,1470,12865,3
196816,1200,12865,5
196817,1086,12865,3
196818,993,12865,3
196819,777,12865,2
196820,773,12865,5
196821,702,12865,1
196822,622,12865,1
196823,539,12865,5
196824,530,12865,3
196825,400,12865,2
196826,382,12865,4
196827,191,12865,3
196828,49,12865,4
196956,1970,12864,1
196957,1950,12864,3
196958,1936,12864,1
196959,1926,12864,3
196960,1868,12864,3
196961,1763,12864,4
196962,1718,12864,3
196963,1715,12864,4
196964,1697,12864,1
196965,1658,12864,3
196966,1632,12864,4
196967,1617,12864,1
196968,1615,12864,2
196969,1610,12864,2
196970,1576,12864,1
196971,1471,12864,3
196972,1423,12864,4
196973,1385,12864,3
196974,1367,12864,0
196975,1290,12864,3
196976,1281,12864,2
196977,1178,12864,2
196978,1086,12864,3
196979,1005,12864,4
196980,999,12864,4
196981,993,12864,3
196982,969,12864,3
196983,967,12864,3
196984,900,12864,1
196985,881,12864,0
196986,874,12864,3
196987,870,12864,3
196988,854,12864,3
196989,814,12864,2
196990,778,12864,5
196991,777,12864,1
196992,774,12864,0
196993,731,12864,3
196994,705,12864,3
196995,702,12864,0
196996,650,12864,3
196997,636,12864,2
196998,622,12864,2
196999,602,12864,4
197000,592,12864,4
197001,580,12864,3
197002,539,12864,5
197003,538,12864,3
197004,487,12864,3
197005,428,12864,3
197006,415,12864,2
197007,361,12864,2
197008,294,12864,4
197009,293,12864,1
197010,262,12864,3
197011,251,12864,3
197012,205,12864,2
197013,173,12864,2
197014,135,12864,3
197015,127,12864,2
197016,114,12864,1
197017,87,12864,3
197018,22,12864,5
197019,21,12864,3
197020,4,12864,3
197320,1994,12863,3
197321,1981,12863,5
197322,1936,12863,5
197323,1929,12863,4
197324,1869,12863,5
197325,1866,12863,5
197326,1848,12863,1
197327,1842,12863,5
197328,1802,12863,4
197329,1770,12863,5
197330,1726,12863,4
197331,1722,12863,3
197332,1688,12863,5
197333,1685,12863,4
197334,1679,12863,4
197335,1671,12863,5
197336,1663,12863,5
197337,1625,12863,5
197338,1624,12863,1
197339,1610,12863,4
197340,1539,12863,4
197341,1456,12863,4
197342,1436,12863,5
197343,1427,12863,4
197344,1402,12863,4
197345,1390,12863,5
197346,1370,12863,3
197347,1361,12863,5
197348,1310,12863,4
197349,1289,12863,5
197350,1245,12863,4
197351,1217,12863,4
197352,1184,12863,5
197353,1151,12863,4
197354,1146,12863,5
197355,1124,12863,5
197356,1113,12863,5
197357,1090,12863,5
197358,1073,12863,5
197359,1046,12863,4
197360,1009,12863,4
197361,1006,12863,5
197362,999,12863,4
197363,978,12863,5
197364,945,12863,5
197365,925,12863,4
197366,875,12863,4
197367,867,12863,3
197368,837,12863,5
197369,771,12863,4
197370,759,12863,3
197371,757,12863,4
197372,746,12863,4
197373,729,12863,3
197374,670,12863,4
197375,656,12863,3
197376,655,12863,4
197377,639,12863,5
197378,628,12863,4
197379,622,12863,1
197380,543,12863,3
197381,530,12863,3
197382,483,12863,5
197383,479,12863,4
197384,476,12863,3
197385,452,12863,5
197386,415,12863,5
197387,386,12863,5
197388,382,12863,4
197389,365,12863,4
197390,333,12863,5
197391,319,12863,5
197392,315,12863,4
197393,294,12863,3
197394,269,12863,5
197395,258,12863,5
197396,252,12863,4
197397,250,12863,3
197398,237,12863,5
197399,225,12863,5
197400,222,12863,3
197401,173,12863,3
197402,156,12863,3
197403,149,12863,5
197404,136,12863,5
197405,111,12863,4
197406,105,12863,2
197407,87,12863,4
197408,79,12863,4
197409,77,12863,4
197410,63,12863,5
197411,44,12863,5
197412,11,12863,3
197638,1553,12862,5
197639,87,12862,3
197659,1982,12861,1
197660,1842,12861,3
197661,1552,12861,1
197662,1471,12861,1
197663,1463,12861,3
197664,1272,12861,1
197665,1086,12861,2
197666,1038,12861,1
197667,741,12861,5
197668,622,12861,1
197669,530,12861,1
197670,294,12861,3
197671,135,12861,1
197759,1936,12860,4
197760,1718,12860,3
197761,1708,12860,4
197762,1651,12860,3
197763,1628,12860,4
197764,1525,12860,4
197765,1509,12860,3
197766,1471,12860,1
197767,1466,12860,3
197768,1455,12860,3
197769,1448,12860,3
197770,1393,12860,3
197771,1385,12860,4
197772,1284,12860,3
197773,1281,12860,4
197774,1278,12860,3
197775,1183,12860,3
197776,1171,12860,3
197777,1158,12860,3
197778,1146,12860,3
197779,1086,12860,3
197780,1070,12860,3
197781,1058,12860,3
197782,1002,12860,1
197783,993,12860,3
197784,900,12860,3
197785,875,12860,2
197786,812,12860,5
197787,774,12860,1
197788,733,12860,3
197789,720,12860,4
197790,692,12860,3
197791,654,12860,3
197792,649,12860,2
197793,622,12860,1
197794,541,12860,3
197795,539,12860,5
197796,400,12860,2
197797,386,12860,4
197798,382,12860,5
197799,363,12860,4
197800,276,12860,1
197801,270,12860,3
197802,225,12860,4
197803,173,12860,1
197804,145,12860,2
197805,87,12860,3
197806,63,12860,3
197807,53,12860,3
198327,1999,12859,4
198328,1994,12859,3
198329,1989,12859,2
198330,1986,12859,3
198331,1978,12859,5
198332,1970,12859,5
198333,1954,12859,5
198334,1936,12859,3
198335,1932,12859,3
198336,1929,12859,4
198337,1916,12859,4
198338,1904,12859,3
198339,1900,12859,3
198340,1887,12859,3
198341,1885,12859,4
198342,1865,12859,2
198343,1863,12859,5
198344,1849,12859,3
198345,1842,12859,5
198346,1840,12859,5
198347,1838,12859,4
198348,1837,12859,4
198349,1836,12859,5
198350,1832,12859,3
198351,1802,12859,3
198352,1783,12859,4
198353,1769,12859,4
198354,1757,12859,5
198355,1756,12859,5
198356,1730,12859,5
198357,1729,12859,5
198358,1725,12859,3
198359,1719,12859,5
198360,1708,12859,3
198361,1695,12859,4
198362,1688,12859,4
198363,1685,12859,5
198364,1679,12859,5
198365,1668,12859,5
198366,1651,12859,4
198367,1638,12859,4
198368,1628,12859,4
198369,1627,12859,3
198370,1626,12859,4
198371,1625,12859,4
198372,1621,12859,3
198373,1618,12859,3
198374,1616,12859,4
198375,1610,12859,4
198376,1602,12859,5
198377,1595,12859,5
198378,1592,12859,4
198379,1590,12859,4
198380,1583,12859,5
198381,1580,12859,5
198382,1576,12859,5
198383,1568,12859,5
198384,1566,12859,3
198385,1558,12859,0
198386,1552,12859,3
198387,1548,12859,3
198388,1539,12859,4
198389,1521,12859,0
198390,1518,12859,4
198391,1509,12859,3
198392,1508,12859,4
198393,1506,12859,3
198394,1505,12859,4
198395,1495,12859,5
198396,1494,12859,5
198397,1490,12859,4
198398,1467,12859,5
198399,1452,12859,5
198400,1443,12859,4
198401,1436,12859,5
198402,1432,12859,4
198403,1428,12859,4
198404,1424,12859,4
198405,1423,12859,4
198406,1422,12859,4
198407,1420,12859,4
198408,1402,12859,3
198409,1386,12859,4
198410,1384,12859,5
198411,1381,12859,4
198412,1347,12859,5
198413,1336,12859,4
198414,1313,12859,4
198415,1300,12859,4
198416,1259,12859,4
198417,1258,12859,5
198418,1249,12859,3
198419,1225,12859,3
198420,1196,12859,3
198421,1190,12859,4
198422,1187,12859,4
198423,1180,12859,3
198424,1174,12859,5
198425,1172,12859,5
198426,1171,12859,5
198427,1165,12859,4
198428,1161,12859,3
198429,1156,12859,4
198430,1152,12859,4
198431,1147,12859,4
198432,1146,12859,5
198433,1145,12859,5
198434,1142,12859,4
198435,1139,12859,5
198436,1136,12859,2
198437,1118,12859,4
198438,1099,12859,3
198439,1070,12859,4
198440,1065,12859,4
198441,1059,12859,4
198442,1052,12859,5
198443,1046,12859,3
198444,1038,12859,2
198445,1009,12859,5
198446,1005,12859,5
198447,1002,12859,4
198448,1001,12859,3
198449,995,12859,3
198450,994,12859,3
198451,984,12859,1
198452,981,12859,5
198453,978,12859,5
198454,977,12859,5
198455,974,12859,5
198456,967,12859,4
198457,965,12859,5
198458,963,12859,3
198459,959,12859,5
198460,919,12859,4
198461,900,12859,5
198462,897,12859,4
198463,875,12859,3
198464,867,12859,4
198465,854,12859,4
198466,849,12859,4
198467,833,12859,4
198468,831,12859,3
198469,830,12859,5
198470,829,12859,4
198471,817,12859,5
198472,809,12859,5
198473,787,12859,5
198474,771,12859,4
198475,769,12859,3
198476,759,12859,2
198477,746,12859,4
198478,723,12859,4
198479,706,12859,4
198480,702,12859,4
198481,697,12859,4
198482,695,12859,4
198483,679,12859,4
198484,671,12859,4
198485,670,12859,4
198486,667,12859,5
198487,665,12859,3
198488,661,12859,4
198489,656,12859,4
198490,639,12859,5
198491,637,12859,4
198492,636,12859,4
198493,628,12859,4
198494,625,12859,4
198495,624,12859,4
198496,612,12859,4
198497,611,12859,5
198498,607,12859,4
198499,602,12859,4
198500,601,12859,5
198501,594,12859,4
198502,580,12859,4
198503,543,12859,4
198504,537,12859,4
198505,536,12859,4
198506,530,12859,3
198507,514,12859,4
