,userId,movieId,rating
286458,238,13254,5
286459,234,13254,5
286460,232,13254,5
286461,223,13254,5
286462,213,13254,3
286463,207,13254,3
286464,204,13254,5
286465,189,13254,4
286466,186,13254,3
286467,184,13254,4
286468,180,13254,2
286469,179,13254,3
286470,156,13254,3
286471,148,13254,4
286472,142,13254,4
286473,141,13254,5
286474,118,13254,4
286475,80,13254,4
286476,65,13254,4
286477,20,13254,5
287617,1978,13253,4
287618,1952,13253,5
287619,1943,13253,3
287620,1937,13253,5
287621,1929,13253,3
287622,1928,13253,4
287623,1918,13253,4
287624,1911,13253,5
287625,1902,13253,5
287626,1892,13253,5
287627,1888,13253,4
287628,1885,13253,5
287629,1873,13253,5
287630,1872,13253,4
287631,1865,13253,5
287632,1862,13253,4
287633,1861,13253,4
287634,1857,13253,4
287635,1843,13253,4
287636,1842,13253,4
287637,1838,13253,4
287638,1831,13253,5
287639,1824,13253,5
287640,1805,13253,3
287641,1804,13253,5
287642,1800,13253,3
287643,1788,13253,3
287644,1781,13253,4
287645,1779,13253,5
287646,1775,13253,3
287647,1768,13253,5
287648,1765,13253,4
287649,1755,13253,4
287650,1752,13253,4
287651,1747,13253,3
287652,1746,13253,4
287653,1740,13253,4
287654,1738,13253,5
287655,1734,13253,5
287656,1733,13253,5
287657,1727,13253,4
287658,1723,13253,4
287659,1714,13253,5
287660,1705,13253,4
287661,1697,13253,4
287662,1684,13253,5
287663,1671,13253,5
287664,1660,13253,4
287665,1657,13253,4
287666,1656,13253,4
287667,1638,13253,5
287668,1634,13253,4
287669,1620,13253,5
287670,1614,13253,5
287671,1600,13253,5
287672,1598,13253,5
287673,1588,13253,4
287674,1577,13253,4
287675,1576,13253,4
287676,1565,13253,4
287677,1555,13253,5
287678,1552,13253,5
287679,1551,13253,4
287680,1526,13253,4
287681,1519,13253,4
287682,1509,13253,5
287683,1508,13253,3
287684,1499,13253,4
287685,1497,13253,4
287686,1468,13253,3
287687,1461,13253,4
287688,1444,13253,4
287689,1439,13253,3
287690,1438,13253,4
287691,1425,13253,4
287692,1401,13253,4
287693,1384,13253,4
287694,1379,13253,3
287695,1377,13253,3
287696,1373,13253,5
287697,1372,13253,5
287698,1369,13253,4
287699,1364,13253,4
287700,1361,13253,5
287701,1356,13253,5
287702,1352,13253,4
287703,1347,13253,4
287704,1343,13253,5
287705,1342,13253,4
287706,1340,13253,4
287707,1339,13253,5
287708,1338,13253,5
287709,1334,13253,5
287710,1328,13253,4
287711,1323,13253,4
287712,1322,13253,3
287713,1302,13253,3
287714,1300,13253,5
287715,1295,13253,5
287716,1285,13253,5
287717,1273,13253,3
287718,1261,13253,5
287719,1242,13253,5
287720,1240,13253,5
287721,1225,13253,5
287722,1214,13253,5
287723,1209,13253,5
287724,1207,13253,5
287725,1195,13253,4
287726,1193,13253,5
287727,1181,13253,5
287728,1177,13253,4
287729,1169,13253,5
287730,1167,13253,5
287731,1164,13253,5
287732,1154,13253,5
287733,1153,13253,5
287734,1142,13253,4
287735,1093,13253,4
287736,1092,13253,4
287737,1086,13253,3
287738,1067,13253,4
287739,1052,13253,3
287740,1050,13253,5
287741,1049,13253,4
287742,1035,13253,5
287743,1027,13253,4
287744,1024,13253,3
287745,1009,13253,3
287746,1005,13253,4
287747,1004,13253,3
287748,995,13253,3
287749,986,13253,5
287750,984,13253,4
287751,961,13253,5
287752,941,13253,3
287753,929,13253,5
287754,927,13253,5
287755,912,13253,5
287756,907,13253,5
287757,894,13253,4
287758,887,13253,4
287759,878,13253,5
287760,866,13253,5
287761,859,13253,5
287762,857,13253,5
287763,848,13253,4
287764,837,13253,4
287765,832,13253,3
287766,826,13253,5
287767,816,13253,5
287768,814,13253,5
287769,811,13253,3
287770,810,13253,5
287771,804,13253,5
287772,802,13253,4
287773,798,13253,5
287774,794,13253,2
287775,789,13253,1
287776,786,13253,5
287777,780,13253,4
287778,750,13253,5
287779,744,13253,5
287780,743,13253,5
287781,741,13253,5
287782,736,13253,5
287783,722,13253,4
287784,717,13253,4
287785,695,13253,5
287786,694,13253,5
287787,692,13253,5
287788,690,13253,4
287789,687,13253,4
287790,680,13253,5
287791,675,13253,4
287792,660,13253,5
287793,657,13253,5
287794,653,13253,5
287795,633,13253,5
287796,623,13253,3
287797,620,13253,4
287798,611,13253,5
287799,601,13253,5
287800,582,13253,4
287801,577,13253,4
287802,574,13253,4
287803,572,13253,4
287804,571,13253,4
287805,563,13253,5
287806,547,13253,4
287807,539,13253,3
287808,538,13253,5
287809,531,13253,3
287810,518,13253,5
287811,513,13253,4
287812,512,13253,4
287813,510,13253,5
287814,502,13253,2
287815,501,13253,4
287816,494,13253,5
287817,493,13253,3
287818,454,13253,5
287819,442,13253,4
287820,436,13253,5
287821,434,13253,5
287822,424,13253,4
287823,417,13253,2
287824,414,13253,5
287825,413,13253,3
287826,401,13253,4
287827,371,13253,4
287828,369,13253,5
287829,361,13253,5
287830,354,13253,5
287831,350,13253,4
287832,344,13253,5
287833,334,13253,4
287834,323,13253,4
287835,319,13253,4
287836,308,13253,3
287837,302,13253,4
287838,284,13253,4
287839,268,13253,5
287840,262,13253,4
287841,252,13253,4
287842,234,13253,5
287843,226,13253,3
287844,219,13253,5
287845,218,13253,5
287846,213,13253,5
287847,212,13253,5
287848,207,13253,5
287849,205,13253,3
287850,204,13253,5
287851,203,13253,4
287852,195,13253,5
287853,189,13253,5
287854,184,13253,4
287855,181,13253,5
287856,167,13253,5
287857,164,13253,4
287858,162,13253,4
287859,160,13253,4
287860,159,13253,4
287861,156,13253,4
287862,155,13253,4
287863,148,13253,4
287864,147,13253,5
287865,141,13253,4
287866,103,13253,4
287867,90,13253,5
287868,80,13253,4
287869,66,13253,1
287870,65,13253,3
287871,27,13253,5
287872,19,13253,4
287873,18,13253,2
287874,10,13253,4
288666,1989,13252,3
288667,1956,13252,3
288668,1952,13252,5
288669,1945,13252,3
288670,1943,13252,3
288671,1925,13252,4
288672,1918,13252,4
288673,1902,13252,4
288674,1900,13252,5
288675,1892,13252,5
288676,1885,13252,5
288677,1857,13252,3
288678,1848,13252,4
288679,1840,13252,4
288680,1831,13252,4
288681,1826,13252,5
288682,1824,13252,3
288683,1818,13252,3
288684,1812,13252,4
288685,1805,13252,5
288686,1804,13252,4
288687,1788,13252,2
288688,1786,13252,5
288689,1782,13252,4
288690,1775,13252,4
288691,1768,13252,5
288692,1765,13252,4
288693,1736,13252,5
288694,1733,13252,4
288695,1729,13252,3
288696,1727,13252,5
288697,1722,13252,5
288698,1709,13252,4
288699,1705,13252,3
288700,1697,13252,3
288701,1689,13252,4
288702,1688,13252,5
288703,1684,13252,4
288704,1669,13252,5
288705,1660,13252,4
288706,1638,13252,3
288707,1605,13252,5
288708,1581,13252,5
288709,1577,13252,4
288710,1555,13252,4
288711,1551,13252,3
288712,1545,13252,5
288713,1526,13252,4
288714,1508,13252,3
288715,1485,13252,5
288716,1468,13252,4
288717,1444,13252,3
288718,1438,13252,4
288719,1434,13252,4
288720,1425,13252,4
288721,1379,13252,3
288722,1377,13252,4
288723,1369,13252,5
288724,1366,13252,4
288725,1364,13252,4
288726,1353,13252,4
288727,1352,13252,3
288728,1351,13252,4
288729,1342,13252,4
288730,1334,13252,4
288731,1323,13252,4
288732,1297,13252,4
288733,1292,13252,5
288734,1281,13252,4
288735,1227,13252,4
288736,1225,13252,5
288737,1214,13252,5
288738,1195,13252,4
288739,1193,13252,4
288740,1186,13252,4
288741,1153,13252,5
288742,1152,13252,4
288743,1146,13252,5
288744,1141,13252,4
288745,1116,13252,3
288746,1093,13252,4
288747,1069,13252,3
288748,1067,13252,4
288749,1066,13252,4
288750,1056,13252,3
288751,1029,13252,4
288752,1027,13252,4
288753,1012,13252,3
288754,1005,13252,3
288755,1004,13252,3
288756,1003,13252,4
288757,995,13252,2
288758,994,13252,3
288759,989,13252,5
288760,986,13252,5
288761,963,13252,4
288762,961,13252,5
288763,939,13252,4
288764,907,13252,5
288765,899,13252,4
288766,897,13252,4
288767,896,13252,3
288768,884,13252,5
288769,857,13252,4
288770,848,13252,5
288771,837,13252,4
288772,816,13252,3
288773,814,13252,3
288774,804,13252,4
288775,803,13252,4
288776,802,13252,4
288777,798,13252,5
288778,795,13252,5
288779,769,13252,4
288780,756,13252,4
288781,744,13252,4
288782,743,13252,3
288783,728,13252,5
288784,725,13252,5
288785,710,13252,3
288786,694,13252,4
288787,692,13252,4
288788,687,13252,2
288789,685,13252,4
288790,680,13252,4
288791,673,13252,3
288792,671,13252,3
288793,662,13252,3
288794,633,13252,5
288795,623,13252,3
288796,600,13252,4
288797,585,13252,3
288798,573,13252,3
288799,572,13252,3
288800,563,13252,4
288801,548,13252,2
288802,547,13252,3
288803,544,13252,4
288804,538,13252,4
288805,531,13252,3
288806,529,13252,4
288807,522,13252,5
288808,520,13252,4
288809,513,13252,4
288810,494,13252,4
288811,487,13252,4
288812,482,13252,4
288813,454,13252,5
288814,440,13252,5
288815,435,13252,5
288816,434,13252,2
288817,429,13252,2
288818,424,13252,5
288819,414,13252,5
288820,401,13252,5
288821,361,13252,5
288822,350,13252,5
288823,344,13252,4
288824,334,13252,3
288825,323,13252,4
288826,319,13252,4
288827,309,13252,3
288828,308,13252,2
288829,297,13252,4
288830,295,13252,4
288831,284,13252,4
288832,262,13252,4
288833,252,13252,4
288834,238,13252,4
288835,234,13252,4
288836,226,13252,4
288837,219,13252,4
288838,213,13252,4
288839,212,13252,5
288840,205,13252,3
288841,204,13252,5
288842,203,13252,4
288843,202,13252,4
288844,199,13252,5
288845,189,13252,4
288846,180,13252,4
288847,167,13252,4
288848,160,13252,4
288849,159,13252,4
288850,156,13252,4
288851,148,13252,5
288852,141,13252,4
288853,68,13252,3
289134,1992,13251,4
289135,1980,13251,5
289136,1979,13251,0
289137,1952,13251,5
289138,1945,13251,3
289139,1909,13251,5
289140,1881,13251,3
289141,1803,13251,4
289142,1792,13251,4
289143,1786,13251,2
289144,1782,13251,4
289145,1755,13251,3
289146,1728,13251,3
289147,1722,13251,4
289148,1712,13251,4
289149,1684,13251,1
289150,1669,13251,5
289151,1650,13251,5
289152,1519,13251,4
289153,1507,13251,3
289154,1488,13251,4
289155,1477,13251,4
289156,1475,13251,4
289157,1468,13251,5
289158,1438,13251,4
289159,1402,13251,4
289160,1389,13251,4
289161,1384,13251,5
289162,1366,13251,5
289163,1352,13251,4
289164,1351,13251,5
289165,1342,13251,4
289166,1324,13251,0
289167,1309,13251,3
289168,1306,13251,5
289169,1209,13251,5
289170,1173,13251,4
289171,1161,13251,2
289172,1157,13251,4
289173,1127,13251,3
289174,1113,13251,5
289175,1102,13251,4
289176,1012,13251,5
289177,995,13251,3
289178,994,13251,5
289179,975,13251,3
289180,930,13251,3
289181,927,13251,3
289182,857,13251,4
289183,830,13251,3
289184,794,13251,5
289185,765,13251,4
289186,728,13251,5
289187,673,13251,3
289188,671,13251,5
289189,660,13251,5
289190,653,13251,5
289191,618,13251,4
289192,576,13251,4
289193,428,13251,5
289194,401,13251,5
289195,288,13251,5
289196,286,13251,4
289197,256,13251,5
289198,232,13251,3
289199,213,13251,4
289200,180,13251,3
289201,174,13251,3
289202,162,13251,4
289203,146,13251,4
289204,88,13251,5
289205,80,13251,5
289206,56,13251,0
289207,45,13251,5
289208,17,13251,5
289343,1952,13250,5
289344,1908,13250,4
289345,1838,13250,3
289346,1818,13250,3
289347,1797,13250,3
289348,1768,13250,4
289349,1765,13250,4
289350,1684,13250,3
289351,1671,13250,4
289352,1519,13250,4
289353,1494,13250,5
289354,1438,13250,2
289355,1384,13250,5
289356,1342,13250,4
289357,1225,13250,5
289358,1141,13250,5
289359,1035,13250,3
289360,995,13250,4
289361,992,13250,3
289362,927,13250,3
289363,894,13250,3
289364,893,13250,4
289365,857,13250,5
289366,830,13250,5
289367,816,13250,4
289368,798,13250,3
289369,756,13250,4
289370,673,13250,2
289371,671,13250,4
289372,651,13250,4
289373,513,13250,4
289374,473,13250,5
289375,401,13250,5
289376,308,13250,3
289377,213,13250,4
289378,65,13250,4
290086,1992,13249,3
290087,1962,13249,5
290088,1952,13249,5
290089,1949,13249,3
290090,1928,13249,4
290091,1918,13249,4
290092,1908,13249,4
290093,1857,13249,3
290094,1838,13249,3
290095,1805,13249,3
290096,1776,13249,5
290097,1768,13249,4
290098,1740,13249,4
290099,1738,13249,5
290100,1733,13249,3
290101,1728,13249,4
290102,1722,13249,3
290103,1710,13249,4
290104,1700,13249,5
290105,1697,13249,3
290106,1671,13249,4
290107,1669,13249,5
290108,1660,13249,4
290109,1638,13249,3
290110,1634,13249,4
290111,1605,13249,4
290112,1581,13249,4
290113,1572,13249,1
290114,1549,13249,5
290115,1545,13249,5
290116,1524,13249,3
290117,1519,13249,4
290118,1512,13249,5
290119,1509,13249,5
290120,1494,13249,5
290121,1438,13249,3
290122,1433,13249,4
290123,1388,13249,4
290124,1384,13249,5
290125,1382,13249,2
290126,1352,13249,3
290127,1351,13249,4
290128,1342,13249,4
290129,1334,13249,4
290130,1328,13249,4
290131,1302,13249,3
290132,1297,13249,5
290133,1240,13249,3
290134,1225,13249,5
290135,1214,13249,4
290136,1208,13249,4
290137,1164,13249,4
290138,1142,13249,5
290139,1134,13249,5
290140,1127,13249,4
290141,1116,13249,3
290142,1069,13249,4
290143,1066,13249,4
290144,1052,13249,3
290145,1035,13249,3
290146,1012,13249,3
290147,1009,13249,4
290148,1004,13249,3
290149,994,13249,5
290150,989,13249,4
290151,961,13249,4
290152,941,13249,4
290153,907,13249,4
290154,899,13249,2
290155,894,13249,3
290156,893,13249,4
290157,871,13249,3
290158,857,13249,5
290159,837,13249,5
290160,832,13249,3
290161,830,13249,4
290162,821,13249,4
290163,814,13249,4
290164,803,13249,4
290165,802,13249,3
290166,791,13249,3
290167,770,13249,4
290168,756,13249,3
290169,752,13249,4
290170,744,13249,4
290171,736,13249,5
290172,722,13249,5
290173,717,13249,4
290174,715,13249,4
290175,693,13249,3
290176,692,13249,3
290177,685,13249,4
290178,680,13249,4
290179,671,13249,4
290180,660,13249,5
290181,653,13249,4
290182,651,13249,5
290183,608,13249,4
290184,592,13249,5
290185,572,13249,5
290186,563,13249,4
290187,557,13249,4
290188,548,13249,4
290189,547,13249,4
290190,544,13249,5
290191,529,13249,4
290192,523,13249,4
290193,522,13249,4
290194,518,13249,5
290195,516,13249,4
290196,513,13249,4
290197,511,13249,4
290198,504,13249,4
290199,492,13249,4
290200,483,13249,4
290201,482,13249,3
290202,475,13249,4
290203,457,13249,4
290204,454,13249,4
290205,434,13249,4
290206,429,13249,5
290207,424,13249,5
290208,414,13249,5
290209,401,13249,5
290210,375,13249,4
290211,361,13249,4
290212,323,13249,4
290213,319,13249,5
290214,308,13249,4
290215,302,13249,3
290216,299,13249,1
290217,297,13249,3
290218,286,13249,4
290219,284,13249,5
290220,268,13249,5
290221,262,13249,3
290222,252,13249,4
290223,239,13249,3
290224,232,13249,3
290225,223,13249,4
290226,213,13249,4
290227,212,13249,3
290228,203,13249,5
290229,202,13249,5
290230,199,13249,4
290231,180,13249,3
290232,174,13249,3
290233,156,13249,3
290234,148,13249,5
290235,104,13249,3
290236,101,13249,4
290237,81,13249,4
290238,17,13249,5
290239,10,13249,3
290298,1962,13248,5
290299,1961,13248,3
290300,1952,13248,3
290301,1782,13248,4
290302,1684,13248,1
290303,1545,13248,5
290304,1342,13248,5
290305,1225,13248,2
290306,1035,13248,4
290307,1029,13248,4
290308,1027,13248,4
290309,961,13248,4
290310,941,13248,4
290311,857,13248,5
290312,660,13248,4
290313,538,13248,4
290314,529,13248,5
290315,473,13248,5
290316,213,13248,2
290317,65,13248,5
290458,1956,13247,3
290459,1952,13247,4
290460,1943,13247,4
290461,1873,13247,4
290462,1805,13247,3
290463,1755,13247,4
290464,1700,13247,4
290465,1684,13247,4
290466,1461,13247,4
290467,1438,13247,4
290468,1384,13247,5
290469,1379,13247,3
290470,1342,13247,4
290471,1334,13247,4
290472,1300,13247,5
290473,1214,13247,5
290474,1195,13247,4
290475,1067,13247,4
290476,1010,13247,1
290477,987,13247,4
290478,961,13247,5
290479,750,13247,4
290480,680,13247,5
290481,547,13247,2
290482,544,13247,5
290483,538,13247,3
290484,513,13247,3
290485,454,13247,4
290486,424,13247,4
290487,401,13247,4
290488,267,13247,4
290489,232,13247,4
290490,221,13247,3
290491,148,13247,4
290492,65,13247,3
290846,1952,13246,4
290847,1928,13246,3
290848,1872,13246,4
290849,1857,13246,4
290850,1838,13246,3
290851,1824,13246,5
290852,1805,13246,3
290853,1804,13246,4
290854,1768,13246,5
290855,1755,13246,4
290856,1740,13246,4
290857,1733,13246,4
290858,1723,13246,2
290859,1722,13246,4
290860,1714,13246,5
290861,1700,13246,4
290862,1694,13246,3
290863,1684,13246,5
290864,1660,13246,4
290865,1557,13246,3
290866,1545,13246,4
290867,1508,13246,4
290868,1438,13246,4
290869,1384,13246,5
290870,1379,13246,3
290871,1342,13246,4
290872,1334,13246,4
290873,1323,13246,5
290874,1263,13246,5
290875,1225,13246,5
290876,1214,13246,5
290877,1161,13246,5
290878,1155,13246,5
290879,1066,13246,5
290880,1029,13246,3
290881,1005,13246,4
290882,1003,13246,4
290883,963,13246,4
290884,961,13246,5
290885,899,13246,4
290886,857,13246,5
290887,837,13246,4
290888,743,13246,2
290889,706,13246,5
290890,694,13246,3
290891,660,13246,5
290892,653,13246,3
290893,575,13246,4
290894,570,13246,5
290895,563,13246,5
290896,547,13246,5
290897,544,13246,5
290898,538,13246,5
290899,523,13246,4
290900,522,13246,4
290901,513,13246,3
290902,511,13246,4
290903,454,13246,5
290904,434,13246,1
290905,429,13246,2
290906,414,13246,5
290907,401,13246,5
290908,361,13246,5
290909,350,13246,4
290910,319,13246,5
290911,308,13246,4
290912,302,13246,2
290913,284,13246,4
290914,252,13246,3
290915,234,13246,3
290916,213,13246,3
290917,212,13246,5
290918,203,13246,5
290919,189,13246,4
290920,180,13246,5
290921,148,13246,4
290922,141,13246,4
290923,86,13246,3
290924,65,13246,4
291468,1980,13245,5
291469,1952,13245,5
291470,1889,13245,5
291471,1838,13245,4
291472,1805,13245,5
291473,1786,13245,4
291474,1769,13245,3
291475,1768,13245,4
291476,1765,13245,2
291477,1762,13245,5
291478,1740,13245,4
291479,1738,13245,4
291480,1735,13245,4
291481,1714,13245,4
291482,1700,13245,5
291483,1684,13245,4
291484,1669,13245,5
291485,1660,13245,3
291486,1634,13245,5
291487,1607,13245,5
291488,1548,13245,5
291489,1545,13245,5
291490,1532,13245,5
291491,1517,13245,3
291492,1509,13245,5
291493,1507,13245,3
291494,1494,13245,5
291495,1488,13245,3
291496,1483,13245,2
291497,1438,13245,5
291498,1388,13245,3
291499,1373,13245,5
291500,1369,13245,5
291501,1366,13245,5
291502,1353,13245,5
291503,1352,13245,4
291504,1342,13245,4
291505,1323,13245,3
291506,1309,13245,3
291507,1300,13245,3
291508,1297,13245,5
291509,1269,13245,3
291510,1259,13245,2
291511,1254,13245,3
291512,1225,13245,4
291513,1214,13245,5
291514,1186,13245,4
291515,1169,13245,5
291516,1124,13245,4
291517,1108,13245,4
291518,1097,13245,3
291519,1067,13245,5
291520,1066,13245,4
291521,1062,13245,4
291522,1052,13245,1
291523,1035,13245,3
291524,1017,13245,4
291525,1009,13245,1
291526,1004,13245,4
291527,994,13245,4
291528,989,13245,4
291529,986,13245,5
291530,980,13245,4
291531,961,13245,5
291532,951,13245,4
291533,941,13245,5
291534,894,13245,4
291535,857,13245,5
291536,845,13245,5
291537,837,13245,4
291538,814,13245,4
291539,780,13245,5
291540,778,13245,3
291541,764,13245,4
291542,755,13245,3
291543,743,13245,5
291544,722,13245,0
291545,706,13245,4
291546,685,13245,4
291547,680,13245,4
291548,673,13245,3
291549,660,13245,5
291550,659,13245,4
291551,653,13245,5
291552,651,13245,5
291553,647,13245,5
291554,617,13245,5
291555,574,13245,5
291556,557,13245,4
291557,547,13245,4
291558,538,13245,3
291559,529,13245,4
291560,523,13245,4
291561,518,13245,5
291562,512,13245,4
291563,476,13245,4
291564,473,13245,2
291565,454,13245,5
291566,449,13245,2
291567,434,13245,3
291568,429,13245,4
291569,427,13245,4
291570,424,13245,1
291571,401,13245,5
291572,361,13245,4
291573,350,13245,4
291574,347,13245,4
291575,344,13245,4
291576,327,13245,5
291577,319,13245,5
291578,294,13245,3
291579,284,13245,5
291580,268,13245,5
291581,258,13245,3
291582,218,13245,3
291583,213,13245,4
291584,212,13245,5
291585,203,13245,4
291586,181,13245,5
291587,162,13245,4
291588,156,13245,2
291589,149,13245,4
291590,148,13245,4
291591,132,13245,4
291592,65,13245,5
291593,27,13245,5
291594,13,13245,4
291595,10,13245,3
291856,1992,13244,4
291857,1962,13244,5
291858,1952,13244,5
291859,1943,13244,3
291860,1838,13244,3
291861,1824,13244,4
291862,1805,13244,4
291863,1803,13244,1
291864,1738,13244,4
291865,1728,13244,3
291866,1701,13244,3
291867,1700,13244,4
291868,1698,13244,4
291869,1697,13244,5
291870,1684,13244,4
291871,1671,13244,5
291872,1669,13244,4
291873,1545,13244,5
291874,1494,13244,5
291875,1438,13244,3
291876,1384,13244,5
291877,1382,13244,3
291878,1342,13244,4
291879,1334,13244,4
291880,1214,13244,5
291881,1035,13244,3
291882,1029,13244,4
291883,1027,13244,4
291884,995,13244,4
291885,994,13244,3
291886,961,13244,1
291887,899,13244,5
291888,887,13244,4
291889,871,13244,4
291890,857,13244,5
291891,832,13244,4
291892,830,13244,5
291893,702,13244,3
291894,671,13244,5
291895,660,13244,3
291896,651,13244,3
291897,630,13244,4
291898,568,13244,4
291899,547,13244,5
291900,529,13244,5
291901,516,13244,4
291902,513,13244,4
291903,434,13244,5
291904,429,13244,5
291905,401,13244,4
291906,361,13244,4
291907,319,13244,5
291908,308,13244,4
291909,297,13244,4
291910,252,13244,4
291911,234,13244,4
291912,218,13244,4
291913,213,13244,4
291914,206,13244,5
291915,180,13244,4
291916,167,13244,4
291917,123,13244,5
291918,80,13244,3
291919,65,13244,3
291990,1945,13243,4
291991,1838,13243,5
291992,1786,13243,4
291993,1640,13243,4
291994,1577,13243,4
291995,1438,13243,4
291996,1369,13243,5
291997,1334,13243,5
291998,1067,13243,1
291999,1061,13243,4
292000,1005,13243,5
292001,884,13243,4
292002,845,13243,5
292003,588,13243,4
292004,454,13243,4
292005,297,13243,5
292006,284,13243,0
292007,251,13243,5
292008,102,13243,4
292467,1978,13242,4
292468,1954,13242,0
292469,1920,13242,5
292470,1902,13242,4
292471,1873,13242,5
292472,1857,13242,4
292473,1838,13242,3
292474,1831,13242,5
292475,1805,13242,3
292476,1794,13242,4
292477,1786,13242,4
292478,1782,13242,4
292479,1743,13242,3
292480,1738,13242,5
292481,1722,13242,4
292482,1705,13242,2
292483,1697,13242,3
292484,1684,13242,3
292485,1662,13242,4
292486,1640,13242,3
292487,1634,13242,4
292488,1555,13242,5
292489,1548,13242,4
292490,1444,13242,5
292491,1438,13242,4
292492,1425,13242,2
292493,1399,13242,4
292494,1369,13242,4
292495,1364,13242,4
292496,1353,13242,5
292497,1351,13242,5
292498,1342,13242,4
292499,1334,13242,5
292500,1323,13242,4
292501,1316,13242,4
292502,1308,13242,4
292503,1281,13242,3
292504,1246,13242,3
292505,1225,13242,4
292506,1145,13242,4
292507,1141,13242,5
292508,1079,13242,3
292509,1052,13242,4
292510,1051,13242,3
292511,1037,13242,4
292512,1027,13242,4
292513,1022,13242,4
292514,1013,13242,5
292515,1012,13242,3
292516,1006,13242,3
292517,1005,13242,4
292518,1004,13242,4
292519,995,13242,3
292520,994,13242,5
292521,986,13242,3
292522,961,13242,4
292523,920,13242,4
292524,907,13242,3
292525,887,13242,4
292526,857,13242,5
292527,855,13242,5
292528,816,13242,5
292529,807,13242,4
292530,803,13242,4
292531,798,13242,5
292532,794,13242,1
292533,791,13242,4
292534,756,13242,3
292535,751,13242,5
292536,736,13242,5
292537,710,13242,5
292538,705,13242,5
292539,703,13242,2
292540,702,13242,3
292541,694,13242,4
292542,686,13242,4
292543,680,13242,5
292544,671,13242,5
292545,667,13242,5
292546,657,13242,4
292547,623,13242,4
292548,574,13242,3
292549,538,13242,5
292550,529,13242,4
292551,520,13242,5
292552,518,13242,5
292553,457,13242,4
292554,454,13242,4
292555,403,13242,4
292556,401,13242,5
292557,323,13242,4
292558,319,13242,5
292559,302,13242,4
292560,297,13242,4
292561,296,13242,4
292562,284,13242,4
292563,275,13242,3
292564,252,13242,4
292565,213,13242,3
292566,212,13242,5
292567,203,13242,4
292568,199,13242,5
292569,184,13242,4
292570,156,13242,4
292571,120,13242,4
292572,101,13242,3
292573,51,13242,3
292574,38,13242,3
292575,4,13242,5
293086,1992,13241,5
293087,1962,13241,5
293088,1956,13241,5
293089,1952,13241,5
293090,1908,13241,3
293091,1902,13241,4
293092,1857,13241,4
293093,1831,13241,3
293094,1805,13241,3
293095,1782,13241,4
293096,1775,13241,4
293097,1769,13241,5
293098,1765,13241,5
293099,1746,13241,4
293100,1738,13241,5
293101,1723,13241,5
293102,1697,13241,4
293103,1684,13241,5
293104,1671,13241,5
293105,1669,13241,5
293106,1613,13241,3
293107,1611,13241,4
293108,1551,13241,4
293109,1548,13241,5
293110,1545,13241,4
293111,1526,13241,4
293112,1494,13241,3
293113,1477,13241,4
293114,1468,13241,4
293115,1438,13241,3
293116,1408,13241,4
293117,1404,13241,4
293118,1388,13241,4
293119,1384,13241,5
293120,1382,13241,3
293121,1342,13241,4
293122,1328,13241,4
293123,1300,13241,5
293124,1295,13241,5
293125,1294,13241,2
293126,1274,13241,0
293127,1240,13241,5
293128,1225,13241,5
293129,1207,13241,4
293130,1177,13241,5
293131,1161,13241,4
293132,1141,13241,5
293133,1129,13241,4
293134,1102,13241,4
293135,1093,13241,5
293136,1073,13241,3
293137,1067,13241,3
293138,1066,13241,5
293139,1035,13241,4
293140,1029,13241,4
293141,1027,13241,4
293142,1009,13241,4
293143,1007,13241,2
293144,1004,13241,4
293145,999,13241,4
293146,995,13241,4
293147,994,13241,4
293148,992,13241,0
293149,986,13241,2
293150,961,13241,5
293151,951,13241,3
293152,941,13241,4
293153,927,13241,4
293154,893,13241,3
293155,887,13241,4
293156,871,13241,4
293157,857,13241,3
293158,837,13241,5
293159,832,13241,5
293160,830,13241,4
293161,814,13241,4
293162,750,13241,4
293163,693,13241,4
293164,673,13241,3
293165,671,13241,4
293166,660,13241,5
293167,614,13241,4
293168,575,13241,4
293169,563,13241,4
293170,557,13241,3
293171,548,13241,4
293172,544,13241,4
293173,538,13241,5
293174,532,13241,5
293175,529,13241,4
293176,516,13241,4
293177,513,13241,5
293178,482,13241,4
293179,457,13241,4
293180,434,13241,4
293181,429,13241,4
293182,424,13241,5
293183,414,13241,5
293184,401,13241,4
293185,364,13241,3
293186,313,13241,4
293187,308,13241,3
293188,302,13241,4
293189,286,13241,2
293190,276,13241,4
293191,262,13241,5
293192,252,13241,4
293193,234,13241,3
293194,221,13241,1
293195,219,13241,5
293196,218,13241,5
293197,213,13241,4
293198,212,13241,3
293199,210,13241,4
293200,205,13241,4
293201,198,13241,2
293202,167,13241,5
293203,146,13241,4
293204,123,13241,4
293205,120,13241,4
293206,115,13241,5
293207,104,13241,3
293208,65,13241,5
293209,45,13241,4
293497,1962,13240,1
293498,1952,13240,5
293499,1908,13240,5
293500,1885,13240,5
293501,1831,13240,3
293502,1805,13240,5
293503,1786,13240,5
293504,1765,13240,3
293505,1723,13240,3
293506,1714,13240,4
293507,1669,13240,4
293508,1562,13240,5
293509,1524,13240,2
293510,1519,13240,5
293511,1494,13240,5
293512,1488,13240,5
293513,1461,13240,3
293514,1438,13240,4
293515,1384,13240,4
293516,1353,13240,3
293517,1352,13240,5
293518,1342,13240,4
293519,1337,13240,4
293520,1225,13240,3
293521,1214,13240,5
